exchange,symbol
NSE,BASF
NSE,BASILIC
NSE,BASML
NSE,BATAINDIA
BSE,BATLIBOI
NSE,BAWEJA
NSE,BAYERCROP
BSE,BAZELINTER
NSE,BBL
NSE,BBOX
NSE,BBTC
NSE,BBTCL
BSE,BCCFUBA
BSE,BCCL
NSE,BCG
BSE,BCLENTERPR
NSE,BCLIND
NSE,BCONCEPTS
BSE,BCP
BSE,BCPL
BSE,BDH
BSE,BDI
NSE,BDL
NSE,BEACON
NSE,BEARDSELL
NSE,BECTORFOOD
NSE,BEDMUTHA
BSE,BEEKAY
BSE,BEEYU
BSE,BEEZAASAN
BSE,BEFOUNDMOL
NSE,BEL
NSE,BELLACASA
NSE,BELRISE
BSE,BEMHY
NSE,BEML
BSE,BENARA
BSE,BENARAS
BSE,BENCHMARK
BSE,BENGALASM
BSE,BENGALT
NSE,BEPL
NSE,BERGEPAINT
BSE,BERLDRG
BSE,BERVINL
BSE,BERYLSE
NSE,BESTAGRO
BSE,BESTEAST
NSE,BETA
BSE,BETXIND
NSE,BEWLTD
NSE,BFINVEST
BSE,BFLAFL
NSE,BFUTILITIE
BSE,BGDL
BSE,BGIL
BSE,BGJL
NSE,BGLOBAL
NSE,BGRENERGY
BSE,BGWTATO
NSE,BHADORA
NSE,BHAGCHEM
NSE,BHAGERIA
BSE,BHAGWOX
NSE,BHAGYANGR
NSE,BHANDARI
BSE,BHARAT
BSE,BHARATAGRI
NSE,BHARATFORG
NSE,BHARATGEAR
NSE,BHARATRAS
BSE,BHARATROHAN
NSE,BHARATSE
NSE,BHARATWIRE
NSE,BHARTIARTL
NSE,BHARTIHEXA
BSE,BHASKAGR
BSE,BHATEXT
BSE,BHATIA
BSE,BHAVIK
NSE,BHEL
BSE,BHILSPIN
BSE,BHUDEVI
BSE,BI
BSE,BIBCL
NSE,BIGBLOC
BSE,BIHSPONG
BSE,BIJHANS
NSE,BIKAJI
NSE,BIKEWO
NSE,BIL
NSE,BILVYAPAR
BSE,BIMETAL
BSE,BINDALEXPO
BSE,BINNYMILLS
NSE,BIOCON
NSE,BIOFILCHEM
BSE,BIOGEN
NSE,BIRDYS
NSE,BIRLACABLE
NSE,BIRLACORPN
NSE,BIRLAMONEY
NSE,BIRLANU
BSE,BIRLAPREC
BSE,BITS
BSE,BIZOTIC
BSE,BJDUP
BSE,BKV
NSE,BLACKBUCK
BSE,BLACKROSE
NSE,BLAL
NSE,BLBLIMITED
BSE,BLIL
NSE,BLISSGVS
NSE,BLKASHYAP
BSE,BLOIN
BSE,BLOOM
NSE,BLS
NSE,BLSE
BSE,BLT
NSE,BLUECHIP
BSE,BLUECHIPT
BSE,BLUECLOUDS
NSE,BLUECOAST
NSE,BLUEDART
BSE,BLUEGOD
NSE,BLUEJET
NSE,BLUEPEBBLE
NSE,BLUESTARCO
NSE,BLUESTONE
NSE,BLUEWATER
NSE,BLUSPRING
BSE,BMAL
NSE,BMETRICS
BSE,BMW
NSE,BMWVENTLTD
BSE,BNAGROCHEM
BSE,BNALTD
BSE,BNRSEC
BSE,BNRUDY
NSE,BODALCHEM
BSE,BODHTREE
NSE,BOHRAIND
BSE,BOMBCYC
BSE,BOMBWIR
NSE,BOMDYEING
BSE,BOMOXY_B1
BSE,BOMTALKIES
BSE,BONDADA
BSE,BONLON
NSE,BORANA
NSE,BOROLTD
NSE,BORORENEW
NSE,BOROSCI
NSE,BOSCHLTD
NSE,BOSCH_HCIL
NSE,BOSS
BSE,BOSTONBIO
BSE,BPAGRI
BSE,BPCAP
NSE,BPCL
NSE,BPL
BSE,BPLPHARMA
NSE,BRACEPORT
BSE,BRADYM
BSE,BRAHMINFRA
BSE,BRAWN
BSE,BRGIL
BSE,BRIDGESE
NSE,BRIGADE
NSE,BRIGHOTEL
BSE,BRIGHT
BSE,BRIGHTBR
BSE,BRIJLEAS
BSE,BRISK
NSE,BRITANNIA
NSE,BRNL
BSE,BROACH
NSE,BROOKS
BSE,BRPL
BSE,BRRL
NSE,BSE
BSE,BSELALGO
NSE,BSHSL
NSE,BSL
NSE,BSOFT
NSE,BTML
BSE,BTTL
NSE,BULKCORP
NSE,BUTTERFLY
NSE,BVCL
NSE,BYKE
NSE,C2C
NSE,CADSYS
BSE,CALCOM
NSE,CALSOFT
BSE,CAMEXLTD
NSE,CAMLINFINE
NSE,CAMPUS
NSE,CAMS
NSE,CANARYS
NSE,CANBK
BSE,CANDOUR
NSE,CANFINHOME
NSE,CANHLIFE
NSE,CANTABIL
NSE,CAPACITE
BSE,CAPFIN
NSE,CAPILLARY
NSE,CAPITALSFB
NSE,CAPLIPOINT
BSE,CAPPIPES
BSE,CAPRICORN
BSE,CAPRIHANS
BSE,CAPRO
NSE,CAPTRUST
NSE,CARBORUNIV
NSE,CARERATING
BSE,CARGOTRANS
BSE,CARNATIN
NSE,CARRARO
NSE,CARTRADE
NSE,CARYSIL
BSE,CASPIAN
NSE,CASTROLIND
BSE,CATVISION
NSE,CBAZAAR
BSE,CBPL
NSE,CCCL
NSE,CCHHL
NSE,CCL
BSE,CCLINTER
BSE,CDG
NSE,CDSL
NSE,CEATLTD
NSE,CEDAAR
BSE,CEEJAY
BSE,CEENIK
BSE,CEETAIN
NSE,CEIGALL
BSE,CEINSYSTECH
NSE,CELEBRITY
BSE,CELLA
NSE,CELLECOR
NSE,CELLO
NSE,CELLPOINT
BSE,CEMAINFRA
NSE,CEMPRO
BSE,CENLUB
NSE,CENTENKA
NSE,CENTEXT
NSE,CENTRALBK
NSE,CENTRUM
NSE,CENTUM
NSE,CENTURYPLY
NSE,CERA
NSE,CEREBRAINT
NSE,CESC
NSE,CEWATER
BSE,CFEL
BSE,CFF
BSE,CFL
NSE,CGCL
BSE,CGFL
NSE,CGPOWER
NSE,CGRAPHICS
BSE,CGVAK
NSE,CHALET
BSE,CHALLANI
NSE,CHAMBLFERT
NSE,CHAMUNDA
NSE,CHANDAN
BSE,CHANDNIMACH
BSE,CHANDRAP
BSE,CHANDRIMA
BSE,CHARMS
BSE,CHATHA
NSE,CHAVDA
BSE,CHCL
BSE,CHDCHEM
BSE,CHECKPOINT
NSE,CHEMBOND
NSE,CHEMBONDCH
NSE,CHEMCON
BSE,CHEMCRUX
NSE,CHEMFAB
BSE,CHEMKART
NSE,CHEMPLASTS
BSE,CHEMTECH
BSE,CHENFERRO
NSE,CHENNPETRO
NSE,CHETANA
NSE,CHEVIOT
BSE,CHIRAHARIT
BSE,CHLLTD
BSE,CHLOGIST
BSE,CHMBBRW
NSE,CHOICEIN
BSE,CHOKSI
BSE,CHOKSILA
NSE,CHOLAFIN
NSE,CHOLAHLDNG
BSE,CHORDIA
BSE,CHOTHANI
BSE,CHOWGULSTM
BSE,CHPLIND
BSE,CHROME
BSE,CHRTEDCA
BSE,CHTR
BSE,CIANAGRO
NSE,CIEINDIA
NSE,CIFL
NSE,CIGNITITEC
BSE,CIL
BSE,CILSEC
BSE,CINDHO
BSE,CINDRELL
NSE,CINELINE
NSE,CINEVISTA
NSE,CIPLA
BSE,CISTRO
BSE,CITADEL
BSE,CITICHEM
BSE,CITIPOR
BSE,CITL
BSE,CITYMAN
BSE,CITYONLINE
BSE,CITYSQUARE
BSE,CJGEL
BSE,CLARA
NSE,CLASSICEIL
NSE,CLEAN
NSE,CLEDUCATE
BSE,CLENON
BSE,CLFL
BSE,CLIOINFO
BSE,CLN
NSE,CLSEL
NSE,CLSL
BSE,CMBL
NSE,CMICABLES
BSE,CMMHOSP
NSE,CMNL
NSE,CMRSL
NSE,CMSINFO
BSE,CMXLTD
BSE,CNCRD
BSE,CNINFOTECH
NSE,CNL
NSE,COALINDIA
NSE,COASTCORP
BSE,COCHINM
NSE,COCHINSHIP
BSE,COCHMAL
BSE,COCKERILL
NSE,COFFEEDAY
NSE,COFORGE
NSE,COHANCE
BSE,COLAB
BSE,COLINZ
BSE,COLORCHIPS
NSE,COLPAL
BSE,COMCL
BSE,COMFINCAP
BSE,COMFINTE
BSE,COMMAND
NSE,COMMITTED
BSE,COMPEAU
NSE,COMPINFO
BSE,COMPUPN
NSE,COMPUSOFT
BSE,COMRADE
NSE,COMSYN
BSE,CONART
NSE,CONCOR
BSE,CONCORD
NSE,CONCORDBIO
NSE,CONFIPET
NSE,CONNPLEX
NSE,CONSOFINVT
BSE,CONSTRONIC
BSE,CONTAINE
BSE,CONTAINER
BSE,CONTCHM
NSE,CONTI
BSE,CONTICON
BSE,CONTILI
BSE,CONTPTR
NSE,CONTROLPR
NSE,COOLCAPS
BSE,CORALAB
NSE,CORALFINAC
NSE,CORDSCABLE
BSE,CORNE
BSE,COROENGG
NSE,COROMANDEL
NSE,CORONA
BSE,COSCO
BSE,COSMICCRF
BSE,COSMOFE
NSE,COSMOFIRST
BSE,COSPOWER
BSE,COSYN
BSE,COTFAB
NSE,COUNCODOS
BSE,COVANCE
BSE,COVIDH
NSE,CPCAP
NSE,CPEDU
BSE,CPL
BSE,CPML
NSE,CPPLUS
NSE,CPS
NSE,CRAFTSMAN
NSE,CRAMC
BSE,CRANEINFRA
BSE,CRANESSOFT
BSE,CRANEX
BSE,CRAVATEX
NSE,CRAYONS
BSE,CREATIVE
NSE,CREATIVEYE
NSE,CREDITACC
NSE,CREST
NSE,CRISIL
NSE,CRIZAC
BSE,CROISSANCE
NSE,CROMPTON
BSE,CROPSTER
NSE,CROWN
BSE,CRSL
BSE,CRSTCHM
BSE,CRYOGENIC
BSE,CRYSTAL
NSE,CSBBANK
BSE,CSL
NSE,CSLFINANCE
NSE,CSSL
BSE,CSURGSU
BSE,CTCL
NSE,CTE
BSE,CTL
BSE,CTLLAB
NSE,CUB
NSE,CUBEXTUB
BSE,CUBIFIN
NSE,CUDML
NSE,CUMMINSIND
NSE,CUPID
BSE,CUPIDALBV
NSE,CURAA
NSE,CURIS
NSE,CURRENT
BSE,CWD
BSE,CYBELEIND
NSE,CYBERMEDIA
NSE,CYBERTECH
NSE,CYIENT
NSE,CYIENTDLM
NSE,DABUR
BSE,DAICHI
BSE,DAIKAFFI
NSE,DALBHARAT
NSE,DALMIASUG
NSE,DAMCAPITAL
NSE,DAMODARIND
NSE,DANGEE
NSE,DANISH
BSE,DANLAW
BSE,DANUBE
BSE,DAPS
BSE,DARJEELING
BSE,DARSHANORNA
NSE,DATAMATICS
NSE,DATAPATTNS
BSE,DAULAT
NSE,DAVANGERE
BSE,DAVIN
NSE,DBCORP
NSE,DBEIL
NSE,DBL
NSE,DBOL
NSE,DBREALTY
NSE,DBSTOCKBRO
NSE,DCAL
NSE,DCBBANK
NSE,DCCL
NSE,DCG
NSE,DCI
NSE,DCM
NSE,DCMFINSERV
NSE,DCMNVL
NSE,DCMSHRIRAM
NSE,DCMSRIND
NSE,DCW
NSE,DCXINDIA
NSE,DDEVPLSTIK
BSE,DDIL
BSE,DECANBRG
BSE,DECCAN
NSE,DECCANCE
NSE,DECCANTRAN
BSE,DECIPHER
BSE,DECNGOLD
BSE,DECOMIC
BSE,DECPO
NSE,DEEDEV
NSE,DEEM
BSE,DEEP
BSE,DEEPAKCHEM
NSE,DEEPAKFERT
NSE,DEEPAKNTR
BSE,DEEPAKSP
NSE,DEEPINDS
BSE,DEL
NSE,DELAPLEX
NSE,DELHIVERY
NSE,DELPHIFX
BSE,DELTA
NSE,DELTACORP
NSE,DELTAMAGNT
NSE,DELTIC
NSE,DEN
NSE,DENEERS
BSE,DENISCHEM
NSE,DENORA
NSE,DENTA
NSE,DENTALKART
BSE,DESCO
BSE,DESHRAK
