exchange,symbol
LSE,SKA
LSE,SKL
LSE,SLP
AQUIS,SLWD
LSE,SMIN
LSE,SMJ
LSE,SML
LSE,SMWH
LSE,SN.
LSE,SNDA
AQUIS,SNOX
LSE,SNR
LSE,SNT
LSE,SNWS
LSE,SNX
AQUIS,SOL
LSE,SOLG
LSE,SOLI
LSE,SOM
LSE,SORT
LSE,SOS
LSE,SOU
LSE,SPA
LSE,SPEC
LSE,SPI
LSE,SPR
LSE,SPX
LSE,SQZ
LSE,SRAD
LSE,SRB
LSE,SRC
LSE,SRES
LSE,SRP
LSE,SRT
AQUIS,SRVL
LSE,SSE
LSE,SSPG
LSE,SSTY
LSE,STAF
LSE,STAN
LSE,STAR
LSE,STB
LSE,STCM
LSE,STEM
LSE,STG
LSE,STJ
LSE,STVG
LSE,STX
LSE,SUH
LSE,SUN
LSE,SUP
LSE,SUS
LSE,SVNS
LSE,SVS
LSE,SVT
AQUIS,SWC
LSE,SWG
LSE,SWT
LSE,SYM
LSE,SYME
LSE,SYN
LSE,SYNT
LSE,SYS
LSE,SYS1
LSE,TAM
LSE,TAN
LSE,TAND
LSE,TAP
LSE,TATE
LSE,TAVI
LSE,TBCG
LSE,TBLD
LSE,TBTG
LSE,TCAP
LSE,TCF
LSE,TEAM
AQUIS,TECH
LSE,TEK
LSE,TENG
LSE,TEP
LSE,TERN
LSE,TET
LSE,TFW
LSE,TGP
LSE,THAL
LSE,THG
LSE,THR
LSE,THRU
AQUIS,THW
LSE,TIA
LSE,TIDE
LSE,TIG
LSE,TIME
LSE,TIN
LSE,TLW
LSE,TMG
LSE,TMI
LSE,TMO
AQUIS,TMR
LSE,TMT
LSE,TND
LSE,TNE
LSE,TOM
LSE,TON
LSE,TOO
LSE,TPFG
LSE,TPK
LSE,TPT
LSE,TPX
LSE,TRAC
LSE,TRAF
LSE,TRB
LSE,TRC
LSE,TRCS
LSE,TRD
LSE,TRI
LSE,TRLS
LSE,TRN
LSE,TRP
LSE,TRST
LSE,TRT
LSE,TRU
LSE,TRUE
LSE,TSCO
LSE,TST
LSE,TSTL
AQUIS,TTA
LSE,TTG
LSE,TUN
LSE,TUNE
LSE,TW.
LSE,TYM
LSE,UFO
LSE,UJO
LSE,UKOG
LSE,UKR
LSE,ULTP
LSE,ULVR
LSE,UMR
AQUIS,UNX
LSE,UOG
LSE,UPL
LSE,URU
LSE,UU.
AQUIS,V3TC
LSE,VAL
LSE,VANL
LSE,VANQ
LSE,VARE
LSE,VAST
LSE,VCP
LSE,VCT
LSE,VEL
LSE,VIC
LSE,VID
LSE,VINO
LSE,VLE
LSE,VLG
LSE,VLX
LSE,VNET
LSE,VOD
LSE,VOX
LSE,VP.
LSE,VRCI
LSE,VSVS
LSE,VTU
LSE,VTY
LSE,VUL
AQUIS,VULT
LSE,W7L
LSE,WATR
AQUIS,WCAP
LSE,WCAT
LSE,WCW
LSE,WEIR
LSE,WFR
LSE,WG.
LSE,WHI
LSE,WIL
LSE,WINE
LSE,WINK
LSE,WISE
LSE,WIX
LSE,WIZZ
LSE,WJG
LSE,WOSG
LSE,WPHO
LSE,WPP
LSE,WRKS
LSE,WSBN
LSE,WSG
LSE,WSL
LSE,WSP
LSE,WTB
LSE,WTE
LSE,WVIA
LSE,WYN
LSE,XAR
AQUIS,XCE
LSE,XPF
LSE,XPP
LSE,XPS
LSE,XSG
LSE,XTR
LSE,YCA
LSE,YNGA
LSE,YOU
LSE,YU.
LSE,ZAM
LSE,ZEG
LSE,ZIG
LSE,ZIN
LSE,ZIOC
LSE,ZNWD
LSE,ZOO
LSE,ZOYO
LSE,ZPHR
LSE,ZTF
