exchange,symbol
OMXSTO,SVIK
OMXSTO,SVOL_A
OMXSTO,SWEC_A
OMXSTO,SWED_A
OMXSTO,SYNACT
NGM,SYNEXO
OMXSTO,SYNSAM
NGM,SYNT
OMXSTO,SYSR
OMXSTO,TAGM_B
OMXSTO,TALK
NGM,TANGI
NGM,TCC.A
OMXSTO,TEL2_A
OMXSTO,TELIA
OMXSTO,TELLUS
OMXSTO,TENEO
OMXSTO,TEQ
OMXSTO,TERNOR
OMXSTO,TERRNT_B
NGM,TESSIN
OMXSTO,TFBANK
NGM,THINC
NGM,THRILL
OMXSTO,THULE
OMXSTO,THUNDR
OMXSTO,TINGS_A
NGM,TIRO
OMXSTO,TITA_B
OMXSTO,TOBII
NGM,TOUCH
OMXSTO,TOURN
NGM,TPGR
OMXSTO,TRAC_B
OMXSTO,TRAD
OMXSTO,TRAIN_B
NGM,TRAN.A
OMXSTO,TRANS
OMXSTO,TREL_B
OMXSTO,TRIAN_B
OMXSTO,TRIBO_B
NGM,TRIONA
NGM,TRML
NGM,TRNSF
OMXSTO,TROAX
OMXSTO,TRUE_B
OMXSTO,TSEC
NGM,TURA
NGM,UMIDA.B
OMXSTO,UNIBAP
NGM,UPGRAD
OMXSTO,UPSALE
OMXSTO,USWE
OMXSTO,UTG
NGM,VALUNO
NGM,VAXXA
OMXSTO,VBG_B
OMXSTO,VEFAB
OMXSTO,VER
OMXSTO,VERT_B
OMXSTO,VESTUM
OMXSTO,VH
OMXSTO,VICO
NGM,VIDH
OMXSTO,VIMAB
OMXSTO,VIMIAN
OMXSTO,VISC
OMXSTO,VITR
OMXSTO,VIT_B
OMXSTO,VIVA
OMXSTO,VIVE
OMXSTO,VNV
OMXSTO,VO2
OMXSTO,VOLCAR_B
OMXSTO,VOLO
OMXSTO,VOLV_A
NGM,VPAB.B
OMXSTO,VPLAY_A
NGM,VSD.B
OMXSTO,VSSAB_B
OMXSTO,VSURE
OMXSTO,VUXEN
OMXSTO,W5
OMXSTO,WALL_B
OMXSTO,WAYS
OMXSTO,WBGR_B
NGM,WEG
NGM,WHITE.B
OMXSTO,WIHL
OMXSTO,WISE
NGM,WONDR
OMXSTO,WPAY
OMXSTO,WPTG_B
OMXSTO,WRV
OMXSTO,WSG
NGM,WTG
OMXSTO,WTW_A
OMXSTO,WYLD
OMXSTO,XANO_B
OMXSTO,XBRANE
OMXSTO,XINT
OMXSTO,XMR
NGM,XOM.B
OMXSTO,XPC
OMXSTO,XSPRAY
OMXSTO,XVIVO
OMXSTO,YIELD
OMXSTO,YUBICO
OMXSTO,ZAPLOX
NGM,ZENI
NGM,ZENZIP.B
NGM,ZOOM
OMXSTO,ZZ_B
